
Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn<br>
2015-8-21,86.6,80.3,75.7,68.0,62.0,58.0,65,54,39,30.01,29.95,5,1,7,0.00
<br>
2015-8-22,85.1,70.8,69.7,61.0,51.0,50.0,64,44,36,30.07,29.99,9,2,13,0.00
<br>
2015-8-23,84.1,70.2,70.3,71.0,60.6,56.0,85,64,52,30.00,29.87,7,2,12,0.00
<br>
2015-8-24,87.9,72.8,71.6,70.0,60.8,62.0,87,61,43,29.89,29.79,7,2,9,0.00
<br>
2015-8-25,89.2,73.2,75.6,74.0,60.1,53.0,79,56,43,29.85,29.76,9,2,12,0.00
<br>
2015-8-26,83.2,68.8,68.9,59.0,49.8,53.0,67,44,36,29.96,29.85,9,2,14,0.00
<br>
2015-8-27,80.5,66.8,67.5,57.0,50.5,53.0,69,49,42,30.08,29.95,10,2,12,0.00
<br>
2015-8-28,81.6,67.9,65.7,57.0,50.4,53.0,72,48,39,30.15,30.07,6,1,9,0.00
<br>
2015-8-29,85.9,70.2,68.5,63.0,53.8,56.0,70,49,39,30.17,30.05,9,1,10,0.00
<br>
2015-8-30,89.9,71.4,70.8,72.0,59.9,61.0,87,59,48,30.07,29.95,4,1,9,0.22
<br>
2015-8-31,90.8,75.4,75.8,70.0,61.4,66.0,78,55,44,29.99,29.89,10,2,14,0.22
<br>
2015-9-1,87.2,74.5,76.1,70.0,61.6,64.0,79,58,47,30.01,29.94,5,2,11,0.00
<br>
2015-9-2,89.5,72.2,74.1,72.0,62.3,66.0,84,63,51,30.01,29.84,6,1,8,0.00
<br>
2015-9-3,92.2,75.7,76.5,72.0,60.9,60.0,83,54,34,29.84,29.77,6,1,9,0.00
<br>
2015-9-4,83.2,69.5,71.5,70.0,60.2,64.0,78,62,60,30.16,29.85,10,2,17,0.00
<br>
2015-9-5,81.3,64.5,67.5,64.0,53.9,54.0,81,60,40,30.24,30.16,8,2,11,0.00
<br>
2015-9-6,83.8,65.6,66.7,63.0,52.4,54.0,81,53,38,30.19,30.10,4,1,9,0.00
<br>
2015-9-7,90.2,70.2,68.7,71.0,58.5,60.0,89,58,42,30.10,29.95,6,1,10,0.00
<br>
2015-9-8,95.0,74.2,74.4,72.0,61.2,66.0,81,55,41,29.99,29.88,5,2,10,0.00
<br>
2015-9-9,89.1,70.4,75.9,75.0,63.4,69.0,87,67,62,29.93,29.77,5,1,9,0.06
<br>
2015-9-10,79.9,63.7,70.2,73.0,61.0,69.0,95,78,80,29.82,29.67,7,2,10,0.42
<br>
2015-9-11,80.9,60.5,66.8,69.0,52.0,61.0,95,58,53,29.78,29.65,9,2,12,0.45
<br>
2015-9-12,79.0,63.9,69.1,69.0,58.0,65.0,93,69,62,29.79,29.60,12,2,15,0.25
<br>
2015-9-13,78.0,62.4,62.9,69.0,53.5,52.0,92,63,53,29.82,29.60,10,2,21,0.26
<br>
2015-9-14,76.1,58.8,58.7,52.0,42.7,48.0,73,45,42,30.15,29.82,10,2,20,0.00
<br>
2015-9-15,84.3,64.1,65.2,62.0,46.1,49.0,69,42,34,30.27,30.16,5,1,8,0.00
<br>
2015-9-16,88.8,67.4,68.7,61.0,50.3,55.0,74,45,34,30.29,30.18,6,1,7,0.00
<br>
2015-9-17,88.7,68.0,69.3,61.0,50.3,54.0,70,44,31,30.18,30.01,4,1,11,0.00
<br>
2015-9-18,85.8,66.6,69.5,65.0,51.8,57.0,76,49,38,30.02,29.93,7,1,8,0.00
<br>
2015-9-19,81.8,64.2,68.4,70.0,56.8,63.0,91,64,56,29.96,29.82,8,1,10,0.00
<br>
2015-9-20,77.4,62.6,64.9,69.0,47.7,43.0,89,50,34,30.06,29.82,11,2,18,0.00
<br>
2015-9-21,71.3,56.0,58.8,51.0,40.0,41.0,69,44,34,30.19,30.05,11,3,14,0.00
<br>
2015-9-22,70.7,56.4,61.6,59.0,45.0,46.0,71,53,42,30.25,30.18,9,3,14,0.00
<br>
2015-9-23,78.7,59.1,59.9,58.0,45.4,44.0,81,52,31,30.23,30.14,6,1,11,0.00
<br>
2015-9-24,80.3,60.2,62.4,61.0,47.3,49.0,76,51,40,30.30,30.18,8,2,11,0.00
<br>
2015-9-25,72.0,58.4,63.9,59.0,47.9,50.0,77,56,50,30.35,30.27,8,2,14,0.00
<br>
2015-9-26,70.4,55.1,60.5,56.0,43.5,46.0,80,52,47,30.43,30.31,7,2,17,0.00
<br>
2015-9-27,68.5,54.6,55.6,60.0,47.8,49.0,85,65,67,30.43,30.27,5,1,12,0.00
<br>
2015-9-28,79.7,57.5,63.6,68.0,52.8,60.0,90,67,66,30.27,30.08,6,1,7,0.00
<br>
2015-9-29,82.1,63.9,71.0,72.0,59.7,68.0,94,72,70,30.08,29.83,4,1,8,0.18
<br>
2015-9-30,78.2,50.2,60.9,74.0,47.1,53.0,96,61,74,29.92,29.62,7,2,16,1.02
<br>
2015-10-1,62.2,51.0,55.9,55.0,45.5,49.0,90,70,70,30.11,29.92,9,3,19,0.13
<br>
2015-10-2,56.5,37.1,47.9,52.0,34.6,46.0,93,65,81,30.21,30.09,18,5,20,1.42
<br>
2015-10-3,55.1,37.0,47.5,50.0,34.2,46.0,94,61,78,30.31,30.18,13,4,23,1.57
<br>
2015-10-4,62.2,42.6,53.3,50.0,34.4,44.0,83,50,54,30.30,30.19,13,3,18,0.00
<br>
2015-10-5,65.0,48.6,50.8,52.0,40.3,44.0,79,58,59,30.19,30.05,10,2,16,0.00
<br>
2015-10-6,73.5,54.2,53.0,55.0,41.9,44.0,85,51,41,30.05,29.89,6,1,8,0.00
<br>
2015-10-7,73.6,55.2,59.0,55.0,44.5,52.0,81,54,50,30.00,29.91,6,1,11,0.00
<br>
2015-10-8,69.6,53.8,60.1,58.0,45.1,51.0,90,59,54,30.10,30.00,7,1,8,0.00
<br>
2015-10-9,78.3,56.3,60.6,66.0,51.1,54.0,94,67,63,30.05,29.70,8,2,30,0.55
<br>
2015-10-10,64.8,46.3,52.1,54.0,33.9,38.0,74,45,38,30.09,29.85,7,1,13,0.55
<br>
2015-10-11,70.1,50.7,52.4,53.0,39.5,45.0,77,52,44,30.03,29.82,8,1,9,0.00
<br>
2015-10-12,76.8,54.3,56.1,57.0,43.0,44.0,84,53,31,29.83,29.67,4,1,9,0.00
<br>
2015-10-13,71.9,55.1,60.3,62.0,47.8,54.0,88,60,64,29.66,29.47,10,2,12,0.00
<br>
2015-10-14,68.4,52.8,58.4,54.0,40.3,44.0,72,49,50,29.83,29.60,8,2,13,0.00
<br>
2015-10-15,64.2,49.8,52.0,44.0,35.9,40.0,72,47,42,29.98,29.83,12,2,12,0.00
<br>
2015-10-16,63.4,46.6,54.7,45.0,33.0,37.0,68,43,40,29.99,29.85,8,2,15,0.00
<br>
2015-10-17,54.9,41.1,42.8,42.0,24.6,22.0,69,38,33,30.17,29.98,10,3,16,0.00
<br>
2015-10-18,49.1,36.1,38.1,29.0,20.3,19.0,66,40,31,30.34,30.17,8,2,17,0.00
<br>
2015-10-19,52.4,37.6,37.1,35.0,23.3,24.0,67,42,38,30.45,30.23,7,2,14,0.00
<br>
2015-10-20,70.7,48.6,47.2,44.0,32.4,34.0,69,40,34,30.23,30.10,8,2,14,0.00
<br>
2015-10-21,75.6,54.8,56.7,56.0,41.1,43.0,84,48,36,30.27,30.17,7,1,14,0.00
<br>
2015-10-22,74.0,54.6,56.7,53.0,41.7,48.0,76,47,45,30.20,30.00,6,2,9,0.00
<br>
2015-10-23,67.9,46.6,46.3,53.0,31.2,31.0,67,42,36,30.32,30.03,9,2,13,0.00
<br>
2015-10-24,56.2,41.9,42.4,49.0,33.6,31.0,77,56,56,30.36,30.16,5,1,9,0.00
<br>
2015-10-25,68.5,43.5,51.0,56.0,35.7,36.0,91,51,53,30.21,29.99,7,2,16,0.01
<br>
2015-10-26,58.9,42.5,47.6,40.0,29.0,32.0,73,43,40,30.45,30.22,6,1,13,0.00
<br>
2015-10-27,58.5,42.4,46.5,46.0,32.9,34.0,78,51,55,30.53,30.43,7,2,10,0.00
<br>
2015-10-28,67.1,46.8,51.2,66.0,44.6,45.0,96,69,77,30.42,29.62,12,3,26,1.25
<br>
2015-10-29,72.4,45.9,58.9,66.0,33.0,36.0,96,38,33,29.70,29.51,14,4,22,1.47
<br>
2015-10-30,59.5,44.3,48.8,39.0,28.1,31.0,55,38,38,30.07,29.70,11,3,16,0.00
<br>
2015-10-31,54.4,40.8,44.0,44.0,29.7,31.0,74,49,49,30.20,30.02,5,1,11,0.00
<br>
2015-11-1,65.0,47.3,52.5,55.0,40.6,41.0,85,59,63,30.02,29.80,8,1,12,0.00
<br>
2015-11-2,64.0,47.4,53.5,53.0,36.7,43.0,85,49,52,30.09,29.95,6,0,8,0.00
<br>
2015-11-3,73.7,49.8,51.3,52.0,37.4,46.0,82,45,38,30.20,30.06,5,1,7,0.00
<br>
2015-11-4,69.8,49.9,57.6,57.0,40.7,49.0,92,54,49,30.33,30.20,7,1,9,0.00
<br>
2015-11-5,70.1,51.7,57.8,65.0,49.4,56.0,95,72,82,30.27,30.08,3,0,6,0.01
<br>
2015-11-6,73.3,53.4,65.4,66.0,49.3,60.0,95,63,68,30.08,29.77,8,2,13,0.01
<br>
2015-11-7,70.6,48.8,53.9,58.0,36.3,37.0,65,45,48,30.10,29.87,13,2,14,0.00
<br>
